"4252086195591","RENTADA","CONCRETO","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"82"
"4217064851372","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"83"
"4218016221785","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"84"
"4218120128463","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"85"
"4218114571388","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"86"
"4308108783016","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"87"
"4218016222061","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"88"
"4225096157509","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"89"
"4330115916441","RENTADA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","0","0","0","1","0","0",NULL,"90"
"4360088238060","RENTADA","CONCRETO","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","0","0","0","0","1","0","0",NULL,"91"
"4382114802541","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","1","1","1","0","1","0","1","0","0",NULL,"92"
"4218081898664","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"93"
"4218016221795","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"94"
"4752017543446","PROPIA","CONCRETO","DEPARTAMENTO","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","1","0","1","1","1","0","0",NULL,"95"
"4219065039041","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"96"
"4218126195694","PROPIA","MATERIAL/LAMINA","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"97"
"4312102167971","PROPIA","MATERIAL/LAMINA","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","1","1","0","0","0","1","0","0",NULL,"98"
"4218125480605","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"99"
"4229064185053","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"100"
"0582084316133","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","0","1","0","1","0","1","1","1",NULL,"101"
"4497057768752","RENTADA","CONCRETO","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"102"
"4271090029214","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"103"
"0183097107639","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","0","1","1","0",NULL,"104"
"4384065330395","PRESTADA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","1","0","0","0","1","0","0",NULL,"105"
"4349090781153","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","0","0","0","1","0","0",NULL,"106"
"4756112156559","PRESTADA","CONCRETO","DEPARTAMENTO","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","0","0","0","1","0","0",NULL,"107"
"4475065710159","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","2","0","0","0","1","0","1",NULL,"108"
"4475127664095","PRESTADA","MADERA/CARTON","CASA INDEPENDIENTE","RED PUBLICA","TIERRA","FOSA SEPTICA","SI","1","0","1","0","0","0","0","0","0",NULL,"109"
"4409017520974","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","1","0","0","1","0","0",NULL,"110"
"4362064073869","PROPIA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","1","0","1","1","0","0",NULL,"111"
"4361064946418","PRESTADA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","2","1","1","1","1","0","1","2500","2547"
"4384088298215","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","0","0","0","1","0","0",NULL,"113"
"1717091452268","PRESTADA","MATERIAL/LAMINA","CUARTO VECINDAD","POZO","TIERRA","RED PUBLICA","SI","1","1","0","0","0","0","1","0","0",NULL,"114"
"4312016269570","PROPIA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","1","0","0","0","1","0","0",NULL,"115"
"0552065647401","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","1","1","0","1",NULL,"116"
"4750065631480","PRESTADA","MATERIAL/LAMINA","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"117"
"001","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","1","0","0","0","1","0","0",NULL,"118"
"4270064599112","PRESTADA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","FOSA SEPTICA","SI","1","1","1","0","0","1","1","0","1",NULL,"119"
"4475064890350","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","0","0","1","1","0","0",NULL,"120"
"4496064658190","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","1","1","1","0",NULL,"121"
"4438025882670","PRESTADA","CONCRETO","DEPARTAMENTO","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","0","1","0","0","1","1","1","1",NULL,"122"
"0551064308163","PROPIA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","0","1","1","0",NULL,"123"
"4248016238502","PRESTADA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","1","0","0","1","1","0","0",NULL,"124"
"4320108120780","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","0","0","0","1","0","0",NULL,"125"
"4475096463397","PROPIA","MADERA/CARTON","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","1","1","1","0","0","0","1","0","0",NULL,"126"
"4380065191314","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","1","0","0","1","0","0",NULL,"127"
"4359092211619","PRESTADA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","0","0","0","0","0","0","0","0","0",NULL,"128"
"4347126113546","PRESTADA","MADERA/CARTON","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","1","0","0","0","1","0","0",NULL,"129"
"4369065979123","RENTADA","CONCRETO","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","1","0","0","0","0","0","0",NULL,"130"
"4423017515473","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","1","0","0","1","0","0",NULL,"131"
"4461090704871","PROPIA","MADERA/CARTON","CASA INDEPENDIENTE","RED PUBLICA","TIERRA","FOSA SEPTICA","SI","1","0","1","0","0","0","1","0","0",NULL,"132"
"4229122760137","PRESTADA","MATERIAL/LAMINA","CUARTO VECINDAD","RED PUBLICA","CEMENTO","RED PUBLICA","SI","0","0","0","0","0","0","0","0","0",NULL,"133"
"4344116249552","PRESTADA","MATERIAL/LAMINA","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","1","0","1","0","0","0","1","0","0",NULL,"134"
"4413017519637","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","0","0","1","1","0","0",NULL,"135"
"4382090014475","RENTADA","MADERA/CARTON","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","0","1","0","0","1","1","0","0",NULL,"136"
"4756088319554","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","1","1","1","1","1","0","1","0","0",NULL,"137"
"0081025890691","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","1","0","0","1","0","0",NULL,"138"
"4369016295191","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","1","1","0","0",NULL,"139"
"4452114709545","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","0","1","0","0",NULL,"140"
"4243124706499","PROPIA","CONCRETO","DEPARTAMENTO","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","0","1","1","0",NULL,"141"
"4452002479494","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","1","1","0","0",NULL,"142"
"4307130798077","PROPIA","MATERIAL/LAMINA","CUARTO VECINDAD","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","1","1","1","0","0","1","1","0","0","3600","143"
"4269016246762","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","1","1","1","0",NULL,"144"
"4306016263631","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","3","1","2","0","1","0","0",NULL,"145"
"4285016297427","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","0","0","0","1","1","1",NULL,"146"
"4449093137143","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","0","0","0","1","0","0",NULL,"147"
"4495075113452","PROPIA","MADERA/CARTON","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","1","0","1","0","1","1","1","0","0",NULL,"148"
"4381119728660","PROPIA","MADERA/CARTON","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","FOSA SEPTICA","SI","1","1","1","0","1","0","1","0","0",NULL,"149"
"0086123263163","RENTADA","CONCRETO","CUARTO VECINDAD","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","0","1","0","0","0","0","0","0",NULL,"150"
"4382064852750","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","0","0","1","0","0","0","0","0","0",NULL,"151"
"4350016331966","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","CEMENTO","RED PUBLICA","SI","1","1","1","0","0","1","1","0","0",NULL,"152"
"4390016297086","PROPIA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","1","1","0","1",NULL,"153"
"170169738319","RENTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","0","1","1","0","0",NULL,"154"
"4429017532961","RENTADA","CONCRETO","DEPARTAMENTO","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","1","1","1","1","1","0",NULL,"155"
"4374016341937","PRESTADA","CONCRETO","CASA INDEPENDIENTE","RED PUBLICA","MOSAICO","RED PUBLICA","SI","1","1","1","0","0","0","1","0","0",NULL,"156"
